"","id","installation_date","subscripiton_date","country","initial_app_version","initial_ios_version","initial_device","days_until_churn","churned"
"6023","510000243156068","2018-03-31 22:00:05","2018-04-01 01:24:34","United States","1.9.5","11.1.2","UIDeviceKindIPhone6",NA,0
"6024","510000243177765","2018-03-09 06:26:05","2018-04-01 03:04:45","United States","1.9.3","11.2.6","UIDeviceKindIPhone6Plus",0,1
"6025","510000243205524","2018-04-01 05:13:36","2018-04-01 05:20:21","United States","1.9.5","11.1.1","UIDeviceKindIPhone7",NA,0
"6026","510000243278484","2018-04-01 11:40:07","2018-04-01 11:43:35","United States","1.9.5","11.2.6","UIDeviceKindIPhone6S",NA,0
"6027","510000243354426","2017-06-15 09:59:01","2018-04-01 17:13:35","United Kingdom","1.9.5","11.0.3","UIDeviceKindIPhone8",NA,0
"6028","510000243368172","2017-03-18 20:47:47","2018-04-01 18:33:51","United States","1.3.1","10.0.3","UIDeviceKindIPhone7",NA,0
"6029","510000243374371","2017-03-24 03:13:11","2018-04-01 19:13:20","United States","1.8","11.2.1","UIDeviceKindIPhone7",NA,0
"6030","510000243396406","2017-11-02 02:25:57","2018-04-01 21:28:59","United States","1.9.5","11.2.6","UIDeviceKindIPhoneX",NA,0
"6031","510000243609828","2018-04-01 21:05:13","2018-04-02 17:53:34","United States","1.9.5","11.2.6","UIDeviceKindIPhoneX",5,1
"6032","510000243619512","2017-11-21 02:27:41","2018-04-02 18:58:21","United Kingdom","1.7.3","10.3.2","UIDeviceKindIPhone6S",NA,0
"6033","510000243635087","2018-01-08 06:19:33","2018-04-02 20:53:08","United States","1.8","11.2.1","UIDeviceKindIPhone7Plus",NA,0
"6034","510000243680475","2017-09-21 04:14:42","2018-04-03 01:36:20","United States","1.6.3","10.3.3","UIDeviceKindIPhone6",NA,0
"6035","510000243692612","2018-04-03 02:44:32","2018-04-03 02:49:44","United States","1.9.6","11.2.5","UIDeviceKindIPhone7",NA,0
"6036","510000243717440","2017-11-08 14:47:55","2018-04-03 05:11:26","Canada","1.7.1","11.2.6","UIDeviceKindIPhone8Plus",0,1
"6037","510000243955099","2018-04-04 04:00:52","2018-04-04 04:11:27","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"6038","510000243995251","2018-04-04 07:35:52","2018-04-04 08:18:09","Indonesia","1.9.6","11.2.2","UIDeviceKindIPhone6",0,1
"6039","510000244137191","2018-04-04 21:09:00","2018-04-04 21:11:54","United States","1.9.6","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"6040","510000244198647","2016-11-29 23:26:48","2018-04-05 03:05:06","United States","1.9.6","11.2.2","UIDeviceKindIPhone8Plus",NA,0
"6041","510000244363515","2018-03-05 00:40:54","2018-04-05 18:06:54","Canada","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"6042","510000244493791","2018-04-06 07:18:03","2018-04-06 07:31:01","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",21,1
"6043","510000244506329","2018-04-06 08:09:54","2018-04-06 08:54:26","Australia","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",1,1
"6044","510000244613802","2018-04-06 18:10:11","2018-04-06 18:20:38","United States","1.9.6","10.3.2","UIDeviceKindIPhone6",NA,0
"6045","510000244757333","2018-04-07 09:16:43","2018-04-07 09:36:06","Qatar","1.9.6","11.2.1","UIDeviceKindIPhoneX",NA,0
"6046","510000244784641","2017-07-12 01:29:42","2018-04-07 12:19:35","Canada","1.5.4","10.2.1","UIDeviceKindIPhone7",14,1
"6047","510000244856783","2017-01-30 02:22:53","2018-04-07 18:08:56","United States","1.4.3","10.3.1","UIDeviceKindIPhone7Plus",NA,0
"6048","510000244884489","2017-10-22 20:54:29","2018-04-07 21:16:58","Poland","1.7.2","11.0.1","UIDeviceKindIPhoneX",NA,0
"6049","510000244917794","2018-04-07 13:59:11","2018-04-08 00:55:04","United Kingdom","1.9.6","11.3","UIDeviceKindIPhoneSE",0,1
"6050","510000245109794","2018-04-08 18:54:33","2018-04-08 18:57:08","United States","1.9.6","11.3","UIDeviceKindIPhone8",5,1
"6051","510000245160439","2018-04-09 00:41:04","2018-04-09 00:42:56","United States","1.9.6","11.2.5","UIDeviceKindIPhone8",18,1
"6052","510000245176826","2018-04-09 01:30:00","2018-04-09 02:08:45","United States","1.9.6","10.3.3","UIDeviceKindIPhone7",NA,0
"6053","510000245282390","2018-04-09 11:16:55","2018-04-09 13:51:56","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"6054","510000245293833","2017-12-26 15:29:13","2018-04-09 14:56:37","United States","1.9.3","11.2.6","UIDeviceKindIPhoneX",NA,0
"6055","510000245331760","2017-03-23 13:59:41","2018-04-09 18:41:41","Norway","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"6056","510000245363926","2018-04-09 22:43:08","2018-04-09 22:43:47","United States","1.9.6","11.2.5","UIDeviceKindIPhone7",NA,0
"6057","510000245480687","2018-02-28 12:38:13","2018-04-10 12:02:28","Canada","1.9.3","11.2.6","UIDeviceKindIPhone6S",18,1
"6058","510000245532254","2017-02-28 14:32:18","2018-04-10 16:45:52","Sweden","1.2.4","10.2.1","UIDeviceKindIPhone7Plus",29,1
"6059","510000245547949","2018-04-10 18:16:24","2018-04-10 18:32:40","United States","1.9.6","11.2.1","UIDeviceKindIPhone6Plus",NA,0
"6060","510000245792741","2018-03-18 21:03:51","2018-04-11 21:55:59","United States","1.9.6","11.3","UIDeviceKindIPhone6Plus",16,1
"6061","510000246068509","2018-04-09 00:46:37","2018-04-13 01:28:07","United States","1.9.6","11.3","UIDeviceKindIPhone7",5,1
"6062","510000246079743","2016-12-01 01:00:45","2018-04-13 02:25:34","United States","1.8","11.0.3","UIDeviceKindIPhone8",NA,0
"6063","510000246344579","2018-04-12 20:10:18","2018-04-14 02:43:13","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",20,1
"6064","510000246491438","2018-04-14 15:57:24","2018-04-14 16:06:32","Vietnam","1.9.6","11.2","UIDeviceKindIPhoneX",NA,0
"6065","510000246541439","2018-04-06 20:32:30","2018-04-14 20:39:31","Nigeria","1.9.6","11.0.2","UIDeviceKindIPhone8Plus",NA,0
"6066","510000246544770","2017-11-27 01:09:40","2018-04-14 21:04:03","United States","1.7.3","11.1.2","UIDeviceKindIPhone7Plus",NA,0
"6067","510000246587187","2017-02-13 23:29:17","2018-04-15 01:25:19","United States","1.9.4","11.2.6","UIDeviceKindIPhone7",NA,0
"6068","510000246812516","2018-04-15 22:04:40","2018-04-15 22:45:14","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"6069","510000246813333","2018-04-15 22:26:52","2018-04-15 22:49:32","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"6070","510000246854356","2018-04-16 00:04:48","2018-04-16 02:59:47","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6071","510000246958551","2018-04-15 18:55:40","2018-04-16 14:08:07","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6072","510000246995608","2018-04-16 17:03:08","2018-04-16 17:06:23","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6073","510000247013025","2017-08-03 00:00:31","2018-04-16 18:59:14","United Kingdom","1.6","10.3.3","UIDeviceKindIPhone6S",NA,0
"6074","510000247029092","2017-10-19 22:10:24","2018-04-16 20:50:10","United States","1.7.3","11.1.2","UIDeviceKindIPhone7Plus",NA,0
"6075","510000247064387","2018-04-17 00:56:37","2018-04-17 01:04:51","United States","1.9.6","11.0.3","UIDeviceKindIPhone8Plus",9,1
"6076","510000247092424","2018-04-13 20:45:39","2018-04-17 03:59:34","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6077","510000247264890","2018-04-09 03:02:43","2018-04-17 21:31:36","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",2,1
"6078","510000247302310","2018-04-18 01:28:46","2018-04-18 01:44:49","United States","1.9.6","11.0.3","UIDeviceKindIPhone7Plus",NA,0
"6079","510000247306156","2018-04-18 01:58:10","2018-04-18 02:12:06","United States","1.9.6","11.3","UIDeviceKindIPhone6SPlus",NA,0
"6080","510000247389828","2018-02-14 22:34:28","2018-04-18 11:56:48","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"6081","510000247409561","2018-04-18 13:43:32","2018-04-18 13:49:52","United Kingdom","1.9.6","11.2.2","UIDeviceKindIPhone6S",NA,0
"6082","510000247455379","2018-04-18 17:55:28","2018-04-18 18:00:35","United States","1.9.6","11.1.1","UIDeviceKindIPhone8Plus",NA,0
"6083","510000247472778","2017-01-04 00:13:58","2018-04-18 20:00:20","United States","1.1.1","10.2","UIDeviceKindIPhone7Plus",NA,0
"6084","510000247630079","2018-04-19 11:22:56","2018-04-19 13:31:16","India","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"6085","510000247634287","2018-04-13 09:53:04","2018-04-19 13:50:34","Iceland","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"6086","510000247719213","2018-04-19 22:00:46","2018-04-19 22:34:58","United States","1.9.6","11.3","UIDeviceKindIPhone6SPlus",NA,0
"6087","510000247743927","2017-01-23 19:42:58","2018-04-20 00:48:38","United States","1.9.6","11.3","UIDeviceKindIPadPro2G12_9",5,1
"6088","510000247874364","2017-05-31 19:09:46","2018-04-20 13:03:49","United States","1.6.3","11.0.3","UIDeviceKindIPhone6S",8,1
"6089","510000247921551","2017-06-24 00:46:18","2018-04-20 16:36:26","Canada","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"6090","510000248007583","2018-04-21 01:25:35","2018-04-21 01:29:57","United States","1.9.6","11.3","UIDeviceKindIPhone6Plus",NA,0
"6091","510000248042362","2018-01-08 19:38:09","2018-04-21 04:39:11","Turkey","1.9.6","11.1.1","UIDeviceKindIPhone7",NA,0
"6092","510000248054156","2017-07-08 07:46:31","2018-04-21 05:46:17","United States","1.5.4","10.3.1","UIDeviceKindIPhone6S",0,1
"6093","510000248074409","2018-04-21 07:49:33","2018-04-21 07:51:47","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"6094","510000248076454","2018-04-21 07:49:30","2018-04-21 08:04:46","United States","1.9.6","10.2.1","UIDeviceKindIPhone6S",NA,0
"6095","510000248157111","2018-04-21 14:35:41","2018-04-21 15:29:57","Sweden","1.9.6","10.2","UIDeviceKindIPhone7",NA,0
"6096","510000248233964","2017-12-27 02:32:10","2018-04-21 22:44:35","United States","1.8","11.2.1","UIDeviceKindIPhone7",NA,0
"6097","510000248240227","2018-04-18 17:58:56","2018-04-21 23:29:39","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",6,1
"6098","510000248390758","2018-04-18 09:16:07","2018-04-22 14:11:28","Canada","1.9.6","11.2.6","UIDeviceKindIPhone5S",NA,0
"6099","510000248411842","2018-01-06 03:33:56","2018-04-22 15:49:36","United States","1.8","11.2","UIDeviceKindIPadAir2G",NA,0
"6100","510000248471106","2018-02-26 18:04:10","2018-04-22 21:10:41","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6101","510000248494624","2018-04-07 23:21:05","2018-04-22 23:45:12","United States","1.9.6","11.0","UIDeviceKindIPhone6",NA,0
"6102","510000248496399","2017-09-27 22:57:57","2018-04-22 23:58:39","United States","1.6.3","11.0","UIDeviceKindUnknownIPhone",NA,0
"6103","510000248508880","2018-04-23 01:01:08","2018-04-23 01:12:15","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"6104","510000248674160","2018-02-04 20:24:32","2018-04-23 18:06:39","United States","1.9.1","11.2.1","UIDeviceKindIPhone6SPlus",NA,0
"6105","510000248699423","2018-03-12 00:40:30","2018-04-23 21:03:06","United States","1.9.6","11.3","UIDeviceKindIPhoneSE",NA,0
"6106","510000248700541","2018-04-23 21:00:57","2018-04-23 21:08:32","United States","1.9.6","11.2.6","UIDeviceKindIPhoneSE",7,1
"6107","510000248724770","2017-11-28 03:13:58","2018-04-24 00:04:10","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"6108","510000248733065","2018-04-24 00:51:12","2018-04-24 00:56:43","Norway","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"6109","510000248738146","2018-04-23 15:25:48","2018-04-24 01:25:42","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",20,1
"6110","510000248738984","2017-10-12 02:05:38","2018-04-24 01:31:19","United States","1.7.2","11.2.1","UIDeviceKindIPhone6",NA,0
"6111","510000248760915","2018-04-22 01:38:52","2018-04-24 03:30:56","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",0,1
"6112","510000249087429","2018-04-25 11:52:37","2018-04-25 14:20:10","Australia","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"6113","510000249130480","2017-04-25 21:02:13","2018-04-25 18:20:41","United States","1.4.3","10.0.2","UIDeviceKindIPhone7",NA,0
"6114","510000249170310","2018-01-25 21:19:09","2018-04-25 23:13:57","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"6115","510000249353274","2018-04-26 17:07:17","2018-04-26 17:29:17","United Kingdom","1.9.6","10.2","UIDeviceKindIPhone7",NA,0
"6116","510000249595942","2018-04-27 15:26:15","2018-04-27 15:38:29","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"6117","510000249669819","2018-01-22 01:20:36","2018-04-27 22:18:36","United States","1.9.1","11.2.2","UIDeviceKindIPhone7Plus",NA,0
"6118","510000249937194","2017-10-04 14:31:41","2018-04-28 21:21:40","United States","1.6.3","10.3.3","UIDeviceKindIPhone6S",NA,0
"6119","510000249954083","2018-04-28 23:06:54","2018-04-28 23:09:15","United States","1.9.6","11.3","UIDeviceKindIPhoneX",8,1
"6120","510000249962185","2018-04-28 16:16:48","2018-04-28 23:56:06","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone7",1,1
"6121","510000249968950","2017-12-17 21:47:46","2018-04-29 00:33:32","Poland","1.7.5","11.2","UIDeviceKindIPhoneX",9,1
"6122","510000249992849","2016-11-25 19:33:56","2018-04-29 02:35:32","United States","1.1.2","10.2","UIDeviceKindIPhone6S",NA,0
"6123","510000250077261","2017-12-23 20:33:56","2018-04-29 10:52:33","United Kingdom","1.9.6","11.2.1","UIDeviceKindIPhoneX",NA,0
"6124","510000250242550","2017-10-01 02:40:51","2018-04-30 01:52:24","United States","1.7","11.1.1","UIDeviceKindIPhone7",NA,0
"6125","510000250336678","2018-04-30 10:14:47","2018-04-30 10:41:04","Australia","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"6126","510000250366747","2018-04-30 07:07:19","2018-04-30 13:23:30","United States","1.9.6","11.3","UIDeviceKindIPhone7",10,1
"6127","510000250484713","2018-04-30 22:50:44","2018-04-30 22:56:20","United States","1.9.6","11.2.6","UIDeviceKindIPhone6SPlus",4,1
"6128","520000319628944","2017-01-13 14:18:48","2018-04-01 11:56:30","United States","1.1.2","10.2","UIDeviceKindIPhone7",NA,0
"6129","520000319676732","2018-04-01 11:29:05","2018-04-01 14:55:38","United Kingdom","1.9.5","11.2.6","UIDeviceKindIPhoneX",NA,0
"6130","520000319686623","2018-04-01 15:16:35","2018-04-01 15:26:50","United States","1.9.5","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"6131","520000319712675","2018-03-05 16:40:05","2018-04-01 16:58:54","United States","1.9.3","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"6132","520000319713558","2017-08-18 23:31:41","2018-04-01 17:02:35","Italy","1.6","10.3.3","UIDeviceKindIPhone6",30,1
"6133","520000319714005","2017-07-04 14:32:44","2018-04-01 17:04:39","Germany","1.5.4","10.3.2","UIDeviceKindIPhone6",NA,0
"6134","520000319726524","2018-04-01 10:59:53","2018-04-01 18:00:34","Sweden","1.9.5","11.2.6","UIDeviceKindIPhone8",NA,0
"6135","520000319764532","2018-04-01 20:18:21","2018-04-01 21:14:42","United States","1.9.5","11.2","UIDeviceKindIPhone8Plus",NA,0
"6136","520000319786265","2018-04-01 22:56:27","2018-04-01 23:12:24","United States","1.9.5","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"6137","520000319801797","2018-04-02 00:23:38","2018-04-02 00:29:31","United States","1.9.5","11.2.6","UIDeviceKindIPhone7",NA,0
"6138","520000319812475","2018-04-02 01:13:06","2018-04-02 01:22:40","United States","1.9.5","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"6139","520000319832804","2017-12-25 21:48:51","2018-04-02 03:08:09","United States","1.9.5","11.2.6","UIDeviceKindIPhone7",1,1
"6140","520000319856563","2017-03-30 19:23:48","2018-04-02 05:04:52","United States","1.8","11.1.2","UIDeviceKindIPhoneX",NA,0
"6141","520000319863068","2018-04-02 05:37:36","2018-04-02 05:39:51","United States","1.9.5","10.3.3","UIDeviceKindIPhone7Plus",17,1
"6142","520000319881943","2018-04-02 07:19:19","2018-04-02 07:23:29","United States","1.9.5","11.2.1","UIDeviceKindIPhone6S",NA,0
"6143","520000319940716","2018-04-02 02:20:58","2018-04-02 12:32:23","United States","1.9.5","11.2.1","UIDeviceKindIPhone8Plus",NA,0
"6144","520000320129721","2018-04-03 03:04:28","2018-04-03 03:37:28","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"6145","520000320870299","2018-04-05 16:15:13","2018-04-05 16:16:30","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"6146","520000320900452","2018-04-05 17:57:53","2018-04-05 18:29:54","United States","1.9.6","11.2.6","UIDeviceKindIPhoneSE",NA,0
"6147","520000320911238","2018-04-05 19:26:08","2018-04-05 19:31:33","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"6148","520000320946266","2017-02-02 13:22:47","2018-04-05 22:59:29","Brazil","1.9.2","11.2.5","UIDeviceKindIPhoneX",5,1
"6149","520000321060424","2018-04-06 08:54:51","2018-04-06 09:00:48","United States","1.9.6","10.3.3","UIDeviceKindIPhone7",NA,0
"6150","520000321249850","2017-12-11 21:35:37","2018-04-07 00:19:51","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"6151","520000321254020","2016-11-30 02:14:17","2018-04-07 00:37:42","United States","1.1.2","10.2","UIDeviceKindIPhone7",NA,0
"6152","520000321340454","2017-01-27 04:38:20","2018-04-07 07:54:01","United States","1.6.3","10.3.3","UIDeviceKindIPhone7",NA,0
"6153","520000321463701","2016-12-04 16:37:01","2018-04-07 17:26:16","United States","1.4.1","10.3.1","UIDeviceKindIPhone7",NA,0
"6154","520000321500243","2018-04-07 20:00:55","2018-04-07 20:38:11","United States","1.9.6","11.2.5","UIDeviceKindIPhone8Plus",NA,0
"6155","520000321574711","2018-04-07 19:54:58","2018-04-08 03:32:02","United States","1.9.6","11.2.5","UIDeviceKindIPhone7",NA,0
"6156","520000321603874","2018-04-08 06:02:56","2018-04-08 06:04:21","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",21,1
"6157","520000321763733","2018-04-08 18:40:33","2018-04-08 18:42:22","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",11,1
"6158","520000321765368","2018-04-08 18:40:40","2018-04-08 18:50:34","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"6159","520000321777697","2018-04-08 19:11:31","2018-04-08 19:59:38","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"6160","520000321825536","2018-04-09 00:08:29","2018-04-09 00:17:51","United States","1.9.6","11.2.6","UIDeviceKindIPhoneSE",NA,0
"6161","520000321842111","2018-04-09 01:44:25","2018-04-09 01:47:04","United States","1.9.6","11.2.5","UIDeviceKindIPhone8",NA,0
"6162","520000322059745","2018-04-09 17:02:06","2018-04-09 21:42:23","United States","1.9.6","11.2.2","UIDeviceKindIPhone8Plus",NA,0
"6163","520000322100256","2017-08-11 09:54:26","2018-04-10 01:32:03","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"6164","520000322286671","2018-04-10 18:10:27","2018-04-10 18:19:00","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"6165","520000322298152","2017-11-23 13:35:51","2018-04-10 19:31:03","United Kingdom","1.7.3","11.0.3","UIDeviceKindIPhone7",NA,0
"6166","520000322355211","2018-03-05 11:57:43","2018-04-11 01:10:56","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6167","520000322583309","2018-04-11 22:25:25","2018-04-11 22:37:29","United States","1.9.6","11.2.5","UIDeviceKindIPhone7",NA,0
"6168","520000322667737","2018-04-11 09:00:45","2018-04-12 05:49:51","United States","1.9.6","11.3","UIDeviceKindIPhone6SPlus",1,1
"6169","520000322762339","2017-02-16 23:02:10","2018-04-12 14:15:23","United States","1.9.3","11.2.6","UIDeviceKindIPhoneX",NA,0
"6170","520000322847067","2017-05-15 01:15:04","2018-04-12 21:01:35","United States","1.4.6","10.3.1","UIDeviceKindIPhone6S",NA,0
"6171","520000322860149","2017-02-21 09:57:49","2018-04-12 22:14:32","United States","1.6.2","10.3.3","UIDeviceKindIPhone6S",3,1
"6172","520000323143675","2018-02-27 16:54:45","2018-04-13 20:04:39","United States","1.9.3","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"6173","520000323210943","2018-03-14 04:20:03","2018-04-14 01:46:26","United States","1.9.3","11.2.5","UIDeviceKindIPhone8",NA,0
"6174","520000323520210","2018-04-15 01:52:58","2018-04-15 01:55:02","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"6175","520000323523124","2017-12-28 12:05:46","2018-04-15 02:10:00","Australia","1.8","11.0.3","UIDeviceKindIPhone6",NA,0
"6176","520000323554411","2016-11-30 05:39:01","2018-04-15 04:37:18","Canada","1.0.5","10.1.1","UIDeviceKindIPhone7",2,1
